molecule_chembl_id,canonical_smiles,inchi_key,pchembl_value,document_chembl_id
CHEMBL3942852,CNc1nc(Nc2ccc(S(C)(=O)=O)cc2OC)ncc1C(F)(F)F,WJLZAIIJHMGDNS-UHFFFAOYSA-N,8.7,CHEMBL3886159
CHEMBL3968354,CC(C)Oc1cc2c(-c3cc(N4C5CCC4COC5)ncn3)n[nH]c2cc1F,WJMWMDQNTASDCI-UHFFFAOYSA-N,7.74,CHEMBL3886204
CHEMBL5744573,CCNc1nc(Nc2cn(C(C)(C)C#N)nc2C2CC2)ncc1C(F)(F)F,WJPLRJVTFOEPLM-UHFFFAOYSA-N,8.81,CHEMBL5728718
CHEMBL2326718,CNc1nc(Nc2cn(C(C)C)nc2C)ncc1C(F)(F)F,WJQKDQRBBJAHPX-UHFFFAOYSA-N,8.22,CHEMBL2321736
CHEMBL5851301,CN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,WJUIHVAFMTWWNS-UHFFFAOYSA-N,8.61,CHEMBL5725245
CHEMBL5785896,CC(C)Nc1c(C(N)=O)nnc2cc(-c3c[nH]nn3)ccc12,WKBSNBDJFPUMHJ-UHFFFAOYSA-N,7.89,CHEMBL5725672
CHEMBL5783403,Cc1noc(C2CN(c3cc(-c4n[nH]c5ccc(OC6(C)CC6)cc45)ncn3)C2)n1,WKBWRJXMRBHQRB-UHFFFAOYSA-N,8.52,CHEMBL5725245
CHEMBL3984432,Cn1cc(-c2cc3c(-c4cc(N5CCC(F)(F)C5)ncn4)n[nH]c3cc2F)cn1,WKHMBCBBCVCCSH-UHFFFAOYSA-N,7.15,CHEMBL3886204
CHEMBL3950044,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC5(CCCO5)CC4)ncn3)c2c1,WKQPMLRQBMRERP-UHFFFAOYSA-N,8.38,CHEMBL3886204
CHEMBL6051886,CC(C)Nc1c(C(N)=O)nnc2cc(-n3cccn3)ccc12,WLAFAPJLHUMKNO-UHFFFAOYSA-N,7.51,CHEMBL5725672
CHEMBL3929926,Brc1cncc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,WLBWMAISCIFWAN-UHFFFAOYSA-N,8.035,CHEMBL3886286
CHEMBL6027235,CC(C#N)Cc1nc2cnc3ccc(Cl)cc3c2n1[C@@H]1CCO[C@H](C)C1,WLCCPOUANYCQHN-JYRZLJSNSA-N,7.735,CHEMBL5729083
CHEMBL4075407,Cc1ccc(-c2ccnc3[nH]cc(C#N)c23)cc1,WLWLJICVBJTDSS-UHFFFAOYSA-N,6.275,CHEMBL4028875
CHEMBL3951135,COc1cccc(-c2cnc(N)c(-c3nnc(C4CCNCC4)o3)c2)c1,WMBKIBJNGAEFNA-UHFFFAOYSA-N,5.74,CHEMBL3886669
CHEMBL4565959,CC[C@H](C)Nc1nccc2[nH]nc(C)c12,WMBMFNBXMGAYOE-ZETCQYMHSA-N,6.52,CHEMBL4330096
CHEMBL4093185,CC(C)Oc1ccc2[nH]nc(-c3ccnc(N4CCN(C)CC4)c3)c2c1,WMIJTBQNMQKKOA-UHFFFAOYSA-N,8.0133,CHEMBL4007454
CHEMBL5405161,Cc1cc(-c2n[nH]c(C)c2-c2cc(F)c(N3CCC4(CCS(=O)(=O)CC4)C3)c(F)c2)ccn1,WMOGDWORLOIQCD-UHFFFAOYSA-N,8.04,CHEMBL5352405
CHEMBL5888433,O[C@H]1CC[C@H](COc2nc(Nc3cn(C4CC4)nc3Cl)ncc2F)CC1,WMSZEBLBBJIXHC-UMSPYCQHSA-N,6.52,CHEMBL5729586
CHEMBL3891915,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(F)(F)C4)ncn3)c2c1,WMWBITAZYIGHRD-UHFFFAOYSA-N,7.61,CHEMBL3886204
CHEMBL5825902,C[C@@H]1C[C@H](Nc2c(NC(=O)C3CC(C)(F)C3)cnc3ccc(Cl)cc23)CCO1,WNBLEXLGPNQPDM-QRJTUMAOSA-N,8.215,CHEMBL5728780
CHEMBL5209350,Cc1cccc(C#N)c1Nc1ccc2[nH]nc(-c3ccncc3)c2c1,WNBPTBDGIJASMQ-UHFFFAOYSA-N,6.04,CHEMBL5154686
CHEMBL3945269,Cn1cc(-c2cc3c(-c4cc(N5CCC(n6cccn6)C5)ncn4)n[nH]c3cc2F)cn1,WNRRRXKXPGQLGS-UHFFFAOYSA-N,7.13,CHEMBL3886204
CHEMBL262623,Nc1ncnc2c1N=C(c1ccccc1)CCN2,WNTAZUFBXXQBAO-UHFFFAOYSA-N,5.7,CHEMBL1201862
CHEMBL6026159,CC(=O)N[C@H]1CC[C@H](COc2ccnc(Nc3ccc(N4C[C@@H](C)O[C@@H](C)C4)cc3)n2)CC1,WOEPNGOPGZWJPX-KLVAFBDRSA-N,6.9,CHEMBL5729586
CHEMBL5780864,Cc1c(C#N)nn(C)c1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,WOKTWRTZDLRYFF-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL5906619,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cncnc3)ccc12,WOLNOJFDABDBEX-UHFFFAOYSA-N,6.68,CHEMBL5725672
CHEMBL5945408,CCCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,WOSFYRYZMCFHIR-UHFFFAOYSA-N,8.85,CHEMBL5725245
CHEMBL3979061,COc1ccc(F)c(Cl)c1-c1c[nH]c2ncnc(N3CCOCC3)c12,WOWULVZMWDEPKC-UHFFFAOYSA-N,7.31,CHEMBL3886286
CHEMBL5962705,Cc1cnc(C)c(N2CCN(c3cc(-c4n[nH]c5cc(F)c(OC6(C)CC6)cc45)ncn3)CC2)n1,WOXYDHQCPULORE-UHFFFAOYSA-N,8.92,CHEMBL5725245
CHEMBL5930288,C[C@@H]1CN(c2ccc(Nc3ncc(F)c(OC[C@H]4CC[C@H](OC(F)F)CC4)n3)cc2)C[C@H](C)O1,WPDLKGTXIHLVOQ-CHINLQBDSA-N,6.52,CHEMBL5729586
CHEMBL5888232,Cc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(-c4cn(C)nn4)c3c2)c1C,WPEPDMVBCLXWSV-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL1980297,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,WPHKIQPVPYJNAX-UHFFFAOYSA-N,7.6,CHEMBL1201862
CHEMBL5744199,COc1nn(C(C)C)cc1Nc1ncc(F)c(OC[C@H]2CC[C@H](NC(C)=O)CC2)n1,WPOPYZACIWNTDJ-SHTZXODSSA-N,6.9,CHEMBL5729586
CHEMBL4450254,O=C(Nc1ccnnc1)c1cc(N2CC(F)(F)C2)ccc1OCc1ccccc1,WPTCQBXOXHZPDY-UHFFFAOYSA-N,7.9,CHEMBL4371037
CHEMBL5955873,COCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,WPWXFJLTOHKWLQ-CJNGLKHVSA-N,6.26,CHEMBL5728679
CHEMBL3122116,CNc1nc(Nc2cn([C@H]3CCN(C4COC4)C[C@H]3F)nc2C)ncc1C(F)(F)F,WQELVDRHGRUOCD-HIFRSBDPSA-N,8.275,CHEMBL3120096
CHEMBL1992581,O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,WQFGNANQTYLQBP-UHFFFAOYSA-N,5.8,CHEMBL1201862
CHEMBL5883933,Cn1cc(-c2ccc3cnn(-c4ccnc(N5CC(F)(F)C5)c4)c3c2)cn1,WQGFFIALLGKOTF-UHFFFAOYSA-N,6.65,CHEMBL5728350
CHEMBL3393344,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC4)c23)c1,WRCUUITXMHZHGJ-UHFFFAOYSA-N,7.39,CHEMBL3393009
CHEMBL2348965,COc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,WRMFMBMKRDSPRL-UHFFFAOYSA-N,7.22,CHEMBL2346543
CHEMBL3651731,O=C(CCc1[nH]nc2ccnc(NC3CCCCC3)c12)N1CCN(C2CC2)CC1,WRNPZGCADNYDDY-UHFFFAOYSA-N,7.77,CHEMBL3638634
CHEMBL4077186,N#Cc1c[nH]c2nccc(-c3ccccc3)c12,WRQMDDJZRIRGLV-UHFFFAOYSA-N,6.67,CHEMBL4028875
CHEMBL5964426,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1,WRXKCNIVRTVEQV-OCCSQVGLSA-N,6.26,CHEMBL5728679
CHEMBL3954258,OCc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,WSFKANMHWWIKSD-UHFFFAOYSA-N,7.82,CHEMBL3886286
CHEMBL5423852,Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CCC2(CCOCC2)C1,WSHMENLVGFYOGU-UHFFFAOYSA-N,6.5325,CHEMBL5352405
CHEMBL3651735,c1cc2n[nH]c(C3CC3)c2c(OC2CCOCC2)n1,WSKARHFRNLFQNI-UHFFFAOYSA-N,7.46,CHEMBL3638634
CHEMBL3923603,CNc1nc(Nc2cn(C(C)(C)c3ncccn3)nc2C)ncc1C(F)(F)F,WSUTVOQKARPJBC-UHFFFAOYSA-N,8.37,CHEMBL3886419
CHEMBL3926025,C[C@H]1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4F)c23)CCO1,WTEXXJFJXIFNLJ-NSHDSACASA-N,7.605,CHEMBL3886286
CHEMBL5865290,CC(C)[C@H]1CN2CCN(C)c3ccn4ncc(c4n3)-c3cc(ccc3F)OC[C@@H]2CN1,WTLPKHJHXBQNOF-HRAATJIYSA-N,6.26,CHEMBL5727254
CHEMBL3945284,COc1cc(-c2cnc(N)c(-c3cn(C(C)C)nn3)c2)ccc1C(=O)N1CCOCC1,WTMSPLKBPPJPHJ-UHFFFAOYSA-N,7.03,CHEMBL3886669
CHEMBL5883908,C[C@@H]1C[C@H](n2c(C3CCCC3)nc3cnc4ccc(C#N)cc4c32)CCO1,WTOAYUFZFCMTRI-RHSMWYFYSA-N,7.675,CHEMBL5729083
CHEMBL3651801,CC(C)n1cc(Nc2[nH]nc3ccnc(OC4CCOCC4)c23)cn1,WTRXTWGMIMZCTO-UHFFFAOYSA-N,7.52,CHEMBL3638634
CHEMBL3891431,CC(C)Oc1cc2c(-c3cc(N4C[C@H](O)[C@@H](N)[C@@H]4C)ncn3)n[nH]c2cc1F,WTUAHJBIXYIVJV-RNCGHPTOSA-N,7.93,CHEMBL3886204
CHEMBL3953035,COc1ccc2[nH]nc(-c3cc(N4C[C@H](F)[C@@H](F)C4)ncn3)c2c1,WTWWJYWKQOVORL-RYUDHWBXSA-N,7.16,CHEMBL3886204
CHEMBL4113352,CC(C)Oc1cc2c(-c3cc(N4CCN(C)[C@H](C)C4)ncn3)n[nH]c2cc1F,WUDJYJSQNZGFJX-CYBMUJFWSA-N,8.89,CHEMBL3886204
CHEMBL3921084,CC(C)Oc1cc2c(-c3cc(N4CCN(C)[C@@H](C)C4)ncn3)n[nH]c2cc1F,WUDJYJSQNZGFJX-ZDUSSCGKSA-N,8.92,CHEMBL3886204
CHEMBL5619766,Cn1ccc(-n2ncc3ccc([C@]4(C#N)CC45CC5)cc32)n1,WULMJLYTTAOWST-QGZVFWFLSA-N,7.28,CHEMBL5614427
CHEMBL5980885,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,WUPCVZSLTYWKFZ-OCCSQVGLSA-N,6.76,CHEMBL5728679
CHEMBL1997611,CCOC(=O)c1nc2c(=O)[nH]c3cc([N+](=O)[O-])c(NC(C)=O)cc3n2c1C,WUTNLCUQZGDRGX-UHFFFAOYSA-N,5.7,CHEMBL1201862
CHEMBL1673041,COc1cc(N2CCOCC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,WUWXJIFZTHONGM-UHFFFAOYSA-N,7.51,CHEMBL4610122
CHEMBL3895440,CCN(CC)C(=O)c1ccc(-c2ccc3[nH]nc(-c4cc(N5C[C@@H](C)O[C@@H](C)C5)ncn4)c3c2)cc1,WUYDZOLYOFEFPN-KDURUIRLSA-N,6.07,CHEMBL3886204
CHEMBL3944061,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)C[C@H](C)O1,WVDBDJPWRKKQOV-OKILXGFUSA-N,8.85,CHEMBL3886204
CHEMBL4640016,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2CC(F)(F)F,WVDQWAPBMCRMGM-UHFFFAOYSA-N,6.42,CHEMBL4610122
CHEMBL4202671,N#Cc1ccc(N=C2C(=O)Nc3ccccc32)cc1,WVDRDZVTZUDHOK-UHFFFAOYSA-N,4.81,CHEMBL4190250
CHEMBL5801915,CNC1(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)CC1,WVKNLZLRRPIKTK-UHFFFAOYSA-N,6.52,CHEMBL5729586
CHEMBL5910426,CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC6(CCC(=O)N6)CC5)ncn4)c3c2)CC1,WVLJMJMFMIYSNM-UHFFFAOYSA-N,9.07,CHEMBL5725245
CHEMBL3393342,C[C@@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,WVOMGQLDVCJODR-CYBMUJFWSA-N,6.5767,CHEMBL3393009
CHEMBL3923525,CC1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,WVOMGQLDVCJODR-UHFFFAOYSA-N,6.96,CHEMBL3886286
CHEMBL3393341,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,WVOMGQLDVCJODR-ZDUSSCGKSA-N,7.388,CHEMBL3393009
CHEMBL5393834,N#Cc1ccc2c(c1)CC[C@@H]2Nc1ccc2[nH]nc(-c3cnoc3)c2c1,WVOPQXJGCGZEPZ-SFHVURJKSA-N,8.4133,CHEMBL5365501
CHEMBL3681048,CNc1nc(Nc2cc(F)c(-c3cnn(C4COC4)c3)cc2OC)ncc1C(F)(F)F,WVRKLDSCWQMVFE-UHFFFAOYSA-N,8.0,CHEMBL3638831
CHEMBL1738757,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,WVXNSAVVKYZVOE-UHFFFAOYSA-N,6.3533,CHEMBL5678804
CHEMBL3415608,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)cc1-c1nc2ccccc2[nH]1,WVYPOHDPGYBAGO-UONOGXRCSA-N,6.89,CHEMBL3414497
CHEMBL4648947,CCC(C)N1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc21,WWDLVMCJDNTBPK-UHFFFAOYSA-N,6.13,CHEMBL4610122
CHEMBL5078540,Cc1c(Nc2nc(N)c3c(C#N)c(N4CCC[C@H]4C)n(C)c3n2)cnn1C1COC1,WWIVCGSWGVTZKO-LLVKDONJSA-N,7.0,CHEMBL5038598
CHEMBL2178136,CNc1nc(Nc2ccc(-c3nnnn3C)cc2Cl)ncc1C(F)(F)F,WWSWXMYEELUOBP-UHFFFAOYSA-N,7.75,CHEMBL2176933
CHEMBL3951477,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4ccc5[nH]ncc5c4)c23)C1,WWWWAOILKADNLQ-LBPRGKRZSA-N,7.175,CHEMBL3886286
CHEMBL3641803,CNc1nc(Nc2ccc(C(=O)N3CCN(C4COC4)CC3)cc2OC)ncc1Br,WXFNUYQDDRJQKU-UHFFFAOYSA-N,8.1,CHEMBL3639246
CHEMBL5887016,N#C[C@@]1(c2ccc3cnn(-c4cc(N5CCOC(CO)C5)ncn4)c3c2)CC12CC2,WXHQENLWWKVPPA-IVAFLUGOSA-N,9.22,CHEMBL5728785
CHEMBL3920540,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1F,WXQULZKGDNSDIT-UHFFFAOYSA-N,7.715,CHEMBL3886286
CHEMBL3963430,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOC(c5noc(C6CC6)n5)C4)c23)c1,WYGOKSXLCGKFHF-UHFFFAOYSA-N,7.525,CHEMBL3886286
CHEMBL5867929,COCc1cn(Cc2nc3cnc4ccc(Cl)cc4c3n2[C@H]2CN(C)CC2(F)F)nn1,WYJBFPHJIUFSJH-KRWDZBQOSA-N,6.86,CHEMBL5729083
CHEMBL5879017,COCc1cn(Cc2nc3cnc4ccc(Cl)cc4c3n2[C@@H]2CN(C)CC2(F)F)nn1,WYJBFPHJIUFSJH-QGZVFWFLSA-N,8.75,CHEMBL5729083
CHEMBL5879120,COCc1cn(Cc2nc3cnc4ccc(Cl)cc4c3n2C2CN(C)CC2(F)F)nn1,WYJBFPHJIUFSJH-UHFFFAOYSA-N,8.28,CHEMBL5729083
CHEMBL5918739,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4ccc([C@@]5(C#N)CC56CC6)cc43)ccn1)C2,WYQQYRPOUONSHX-GMLZKYASSA-N,8.28,CHEMBL5728785
CHEMBL5278535,C[C@@H]1CN(c2cc(-n3ncc4ccc(CCC#N)cc43)ncn2)C[C@H](C)N1C,WZBYAECXFBIYQX-IYBDPMFKSA-N,6.0,CHEMBL5236618
CHEMBL3641787,CNc1nc(Nc2ccc(C(N)=O)cc2OC)ncc1Cl,WZCYRDNTXJOKMM-UHFFFAOYSA-N,8.29,CHEMBL3639246
CHEMBL4589029,Cc1n[nH]c2ccnc(Nc3ccc(Cl)cc3)c12,WZKYGWSUFZJVRY-UHFFFAOYSA-N,6.41,CHEMBL4330096
CHEMBL3927167,C[C@H]1CN(c2ncnc3[nH]cc(-c4cccc(F)c4)c23)CCO1,WZOCVLIZBXKCIZ-NSHDSACASA-N,7.255,CHEMBL3886286
CHEMBL3694798,CNc1nc(Nc2cc3oc(=O)n(C)c3cc2Cl)ncc1C(F)(F)F,XAHLCECLVUVWOW-UHFFFAOYSA-N,8.55,CHEMBL3638610
CHEMBL5866166,COC1(C)CN(c2cc(-n3ncc4ccc(OC(C)C)cc43)ccn2)C1,XAUVGVDKTUWTGJ-UHFFFAOYSA-N,6.05,CHEMBL5728350
CHEMBL5960951,Cn1cc(-c2ccc3cnn(-c4ccnc(N5CCCCC5)c4)c3c2)cn1,XAZNSUXEQGYGFT-UHFFFAOYSA-N,6.85,CHEMBL5728350
CHEMBL3655561,CN1CCc2c(-c3n[nH]c4ccnc(OC5CCOCC5)c34)cccc21,XBAOURRPFQXJFT-UHFFFAOYSA-N,6.3,CHEMBL3638634
CHEMBL2178124,CNc1nc(Nc2cc(Cl)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,XBDDUCQHWPYBCN-UHFFFAOYSA-N,8.5167,CHEMBL2176933
CHEMBL3936589,COCCOc1ccc2[nH]nc(-c3cc(N4CCN(C)C(=O)C4)ncn3)c2c1,XBLXKGXYHXUVQR-UHFFFAOYSA-N,7.16,CHEMBL3886204
CHEMBL5424518,Cc1cc(-c2n[nH]c(C)c2-c2cc(F)c(N3CCC4(CCOCC4)C3)c(F)c2)ccn1,XBRLZBYMEGPKHS-UHFFFAOYSA-N,6.6925,CHEMBL5352405
CHEMBL5183621,Cn1cc(-c2cccc(C(=O)Nc3cnn(C4CCC4)c3)c2F)cn1,XBTMBRMHZRXXHS-UHFFFAOYSA-N,6.47,CHEMBL5107939
CHEMBL3895109,CNc1nc(Nc2cc3n(n2)CCOC3)ncc1C(F)(F)F,XCCUEYIMZSXZGB-UHFFFAOYSA-N,7.96,CHEMBL3886422
CHEMBL2178134,CCNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,XCFLWTZSJYBCPF-UHFFFAOYSA-N,8.2688,CHEMBL3639246
CHEMBL1986590,O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,XCGXAWJRNVHWAI-UHFFFAOYSA-N,6.2,CHEMBL1201862
CHEMBL2403367,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(C)=O)C3)C(=O)N2,XCJXNMGPLVXHMC-PXNMLYILSA-N,7.85,CHEMBL2401634
CHEMBL6035822,CCn1cc(Cl)c2cnc(Nc3cnn(-c4ccc(Cl)cc4)c3Cl)nc21,XCMHFBPIYAHIJM-UHFFFAOYSA-N,6.26,CHEMBL5729179
CHEMBL6039143,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3cccc4c3CC(=O)N4)ccc12)C1CC1,XCOLKYWUUBJJMZ-LLVKDONJSA-N,7.75,CHEMBL5725672
CHEMBL4786263,CCOc1cc(C(=O)N2CCOCC2)ccc1Nc1nc(OCC)c2cc[nH]c2n1,XCQZSMPJFKRMEC-UHFFFAOYSA-N,7.35,CHEMBL4715821
CHEMBL2326710,CNc1nc(Nc2ccn(C)n2)ncc1C(F)(F)F,XDBKWHDMKACIGP-UHFFFAOYSA-N,7.225,CHEMBL2321736
CHEMBL3326138,COc1ccc(OC)c(Oc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,XDHMQNKAYYPGFE-UHFFFAOYSA-N,6.26,CHEMBL3352207
CHEMBL3943687,C1=C(c2c[nH]c3ncnc(N4CCOCC4)c23)CCCO1,XDKNFILIFBZPKD-UHFFFAOYSA-N,6.95,CHEMBL3886286
CHEMBL3393350,COC1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,XDLWXDDVQIGMJO-UHFFFAOYSA-N,6.955,CHEMBL3886286
CHEMBL5950337,Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-n3ccnc3)c2c1,XDXHJDBATGDMPM-UHFFFAOYSA-N,6.26,CHEMBL5729282
CHEMBL4761952,NC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,XDYFQGOCHIYAKX-UHFFFAOYSA-N,7.6,CHEMBL4715821
CHEMBL4204860,O=C1Nc2ccc(F)cc2C1=NN(c1ccccc1)c1ccccc1,XEBACALSVBNKRN-UHFFFAOYSA-N,7.31,CHEMBL4190250
CHEMBL3948671,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC5CCC(C4)O5)ncn3)c2c1,XEKKNQJVQFYNFG-UHFFFAOYSA-N,7.54,CHEMBL3886204
CHEMBL5279418,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)Cn2nnnc2N1C,XFCIWMKGBAWFGT-UHFFFAOYSA-N,7.0833,CHEMBL5365501
CHEMBL3641783,CNc1nc(Nc2ccc(C(=O)N3CCOCC3CO)cc2OC)ncc1Cl,XFIPGXQDRJTXLZ-UHFFFAOYSA-N,8.36,CHEMBL3639246
CHEMBL2326714,CNc1nc(Nc2cnn(C)c2C)ncc1C(F)(F)F,XFRKATXKXCYIJI-UHFFFAOYSA-N,8.045,CHEMBL2321736
CHEMBL3953662,Cn1cc(-c2cc3c(-c4cc(N5CCN6C(=O)OCC6C5)ncn4)n[nH]c3cc2F)cn1,XFSAUOKPQKWCOE-UHFFFAOYSA-N,7.19,CHEMBL3886204
CHEMBL6045841,C/C=C/c1n[nH]c2ccc(NC(=O)c3ncc(C#N)c(C)c3C)cc12,XFTBMATVYCHNCR-SNAWJCMRSA-N,6.26,CHEMBL5729282
CHEMBL2333116,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cn[nH]c3)ccc12,XFTPWNPHPOUHGS-UHFFFAOYSA-N,7.9067,CHEMBL2331489
CHEMBL5779470,Cc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1,XFVXFNZGWRERJM-CVEARBPZSA-N,6.26,CHEMBL5728679
CHEMBL3798143,CCCc1sc(-c2cc[nH]n2)c2c1C(=O)CC(C)(C)C2,XHBRLMGMGGCLEI-UHFFFAOYSA-N,5.465,CHEMBL3797078
CHEMBL3655551,CCn1cc(-c2cc(-c3n[nH]c4ccnc(OC5CCOCC5)c34)ccn2)cn1,XHBUJGSFUBHTTJ-UHFFFAOYSA-N,7.92,CHEMBL3638634
CHEMBL1970873,Cc1ccc2c(c1)C(=O)Nc1ccccc1N2,XHFZDCLANHHVOK-UHFFFAOYSA-N,4.1,CHEMBL1201862
CHEMBL3966500,C[C@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C(N)=O)c4)c23)C1,XHHPXPWBWLLEJU-LBPRGKRZSA-N,7.155,CHEMBL3886286
CHEMBL3641873,CNc1nc(Nc2ccc(C(=O)NC(C)(C)C)cc2OC)ncc1C#N,XHKHFLCRIMHCIG-UHFFFAOYSA-N,8.34,CHEMBL3639246
CHEMBL5864795,C[C@@H](Nc1c(C(N)=O)nnc2cc(-c3ccn(C)c(=O)c3)ccc12)C1CC1,XHLCAGJRVDIWLK-LLVKDONJSA-N,8.1,CHEMBL5725672
CHEMBL6040728,Cc1nn(C(C)(C)C#N)cc1Nc1ncc(F)c(OCC2CCC(OC(C)C)CC2)n1,XHMQVPDSIJRDOP-UHFFFAOYSA-N,6.9,CHEMBL5729586
CHEMBL5399757,Cc1cc(-c2n[nH]c(C)c2-c2ccc(N3CCC4(CCOCC4)C3)cc2)cc(C)n1,XHNXNEGZACBWIQ-UHFFFAOYSA-N,6.7325,CHEMBL5352405
CHEMBL3641858,COCCNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC(C)C)ncc1Br,XHPSYKIDNQSFSH-UHFFFAOYSA-N,7.87,CHEMBL3639246
CHEMBL227491,O=C1Nc2ccccc2/C1=N/c1ccccc1,XHQFUPTZQYGGHC-UHFFFAOYSA-N,5.485,CHEMBL4190250
CHEMBL5996231,c1cc(OCC2CCNCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1,XHQVGAJJLKKVRJ-UHFFFAOYSA-N,6.52,CHEMBL5729586
CHEMBL3651753,COc1nccc2[nH]nc(-c3cnn(C4COC4)c3)c12,XHZISOOPGOOWAU-UHFFFAOYSA-N,7.51,CHEMBL3638634
CHEMBL5937885,CCCN1CCN(c2cc(-c3n[nH]c4cc(F)c(OC5(C)CC5)cc34)ncn2)CC1,XIPFKNKMGJFWKT-UHFFFAOYSA-N,8.99,CHEMBL5725245
CHEMBL6004838,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3)cn2c1,XIQCJQJINMLCFI-UHFFFAOYSA-N,7.26,CHEMBL5728679
CHEMBL5398427,COCc1ccc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)cc1,XJGLHKWQUJCWMW-UHFFFAOYSA-N,7.01,CHEMBL5365501
CHEMBL5686992,COc1cc(NCCN(C)C)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,XJNDWYLNOREHCQ-UHFFFAOYSA-N,8.3,CHEMBL5678810
CHEMBL3957531,c1nc(N2CCOCC2)c2c(-c3cn[nH]c3)c[nH]c2n1,XJYBPVJUBUUJKF-UHFFFAOYSA-N,7.54,CHEMBL3886286
CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,XKFTZKGMDDZMJI-UHFFFAOYSA-N,6.1,CHEMBL1201862
CHEMBL2178138,CCNc1nc(Nc2cnc(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,XKJJSUJBECZQEP-UHFFFAOYSA-N,8.145,CHEMBL2176933
